timestamp,user,role,device_id,device_trust,country,lat,lon,resource,action,result,mfa,is_anomaly
2025-10-12 07:32:15,user017,employee,device005,trusted,SG,1.35,103.82,vpn,login,success,false,0
2025-10-11 19:19:02,user008,employee,device069,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-11 19:40:42,user001,contractor,device078,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-11 19:21:06,user014,employee,device080,trusted,UK,51.5,-0.12,email,access,success,false,0
2025-10-12 09:29:24,user005,contractor,device089,trusted,IN,19.07,72.87,hr_portal,login,success,false,0
2025-10-11 19:56:44,user003,employee,device072,trusted,DE,52.52,13.4,hr_portal,login,success,false,0
2025-10-12 04:50:57,user032,employee,device080,untrusted,IN,19.07,72.87,email,login,success,false,1
2025-10-11 23:15:02,user012,employee,device036,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-11 18:21:09,user037,employee,device019,trusted,IN,19.07,72.87,dev_repo,access,success,false,0
2025-10-11 16:58:35,user030,contractor,device009,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-12 03:37:01,user022,employee,device003,trusted,IN,19.07,72.87,email,logout,success,false,0
2025-10-12 10:57:09,user003,employee,device049,trusted,DE,52.52,13.4,finance_app,access,failure,true,0
2025-10-12 07:08:46,user045,contractor,device057,untrusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-11 21:40:06,user044,employee,device069,trusted,SG,1.35,103.82,dev_repo,logout,success,true,0
2025-10-12 07:24:44,user006,employee,device037,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-11 19:12:06,user045,employee,device088,trusted,UK,51.5,-0.12,email,logout,success,true,0
2025-10-11 13:35:05,user017,employee,device088,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-11 18:29:46,user044,employee,device042,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-11 13:51:48,user038,admin,device048,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-11 19:13:58,user009,employee,device024,untrusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-12 03:58:22,user028,employee,device016,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-12 02:27:15,user013,employee,device098,trusted,UK,51.5,-0.12,hr_portal,access,success,false,0
2025-10-12 06:27:23,user023,admin,device050,untrusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-11 20:18:18,user005,employee,device023,trusted,DE,52.52,13.4,dev_repo,access,failure,true,0
2025-10-11 18:57:07,user048,contractor,device021,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-11 12:52:34,user036,employee,device035,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-11 18:30:55,user010,contractor,device068,trusted,US,37.77,-122.41,hr_portal,logout,success,true,0
2025-10-11 14:19:21,user015,admin,device006,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-11 23:56:39,user029,employee,device055,trusted,DE,52.52,13.4,dev_repo,login,success,false,0
2025-10-11 15:35:44,user028,employee,device052,trusted,SG,1.35,103.82,hr_portal,login,success,true,0
2025-10-11 14:44:27,user047,employee,device086,trusted,SG,1.35,103.82,hr_portal,login,success,true,0
2025-10-12 03:25:11,user021,employee,device090,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-12 11:27:14,user040,employee,device092,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-12 10:23:41,user002,employee,device069,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-11 21:09:32,user045,admin,device037,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-11 16:16:37,user008,employee,device034,trusted,DE,52.52,13.4,dev_repo,logout,success,false,0
2025-10-11 14:09:05,user003,employee,device018,trusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-12 01:15:38,user048,employee,device062,trusted,IN,19.07,72.87,dev_repo,access,success,true,0
2025-10-11 17:08:48,user023,contractor,device075,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-11 13:21:50,user021,employee,device059,trusted,US,37.77,-122.41,dev_repo,access,success,true,0
2025-10-11 14:37:57,user031,employee,device070,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-11 13:18:06,user010,employee,device028,trusted,US,37.77,-122.41,finance_app,logout,success,false,0
2025-10-11 16:05:45,user033,employee,device022,trusted,US,37.77,-122.41,vpn,access,success,false,0
2025-10-11 23:05:27,user004,employee,device067,untrusted,DE,52.52,13.4,dev_repo,access,success,true,0
2025-10-12 11:14:27,user003,employee,device027,trusted,SG,1.35,103.82,finance_app,login,success,false,0
2025-10-11 23:43:59,user038,employee,device040,trusted,DE,52.52,13.4,vpn,logout,success,true,0
2025-10-11 20:39:43,user008,employee,device020,trusted,UK,51.5,-0.12,email,access,success,true,0
2025-10-12 03:31:38,user050,employee,device050,trusted,DE,52.52,13.4,dev_repo,logout,success,true,0
2025-10-12 00:57:15,user019,employee,device017,untrusted,UK,51.5,-0.12,hr_portal,login,success,false,0
2025-10-12 07:26:56,user018,employee,device090,trusted,US,37.77,-122.41,dev_repo,access,success,false,0
2025-10-11 23:06:19,user035,employee,device031,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-11 21:06:49,user049,employee,device090,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-12 12:41:34,user050,employee,device016,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-11 23:45:35,user049,employee,device010,trusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-12 05:21:51,user046,employee,device054,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-12 07:14:35,user001,contractor,device089,untrusted,SG,1.35,103.82,dev_repo,access,success,true,0
2025-10-12 03:39:56,user003,employee,device011,trusted,UK,51.5,-0.12,dev_repo,logout,failure,true,0
2025-10-11 17:27:56,user001,admin,device009,trusted,UK,51.5,-0.12,dev_repo,login,success,true,0
2025-10-12 11:56:44,user040,employee,device032,trusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-12 08:26:45,user005,employee,device034,trusted,US,37.77,-122.41,email,login,success,false,0
2025-10-12 00:10:51,user004,employee,device028,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-11 17:20:42,user012,employee,device050,trusted,US,37.77,-122.41,email,logout,success,false,0
2025-10-11 02:54:38,user029,admin,device061,untrusted,SG,1.35,103.82,hr_portal,logout,success,false,1
2025-10-12 08:56:22,user042,contractor,device003,trusted,SG,1.35,103.82,email,login,success,false,0
2025-10-12 03:37:24,user041,employee,device035,trusted,IN,19.07,72.87,email,logout,failure,true,0
2025-10-11 18:49:07,user030,employee,device016,trusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-12 12:14:39,user028,employee,device053,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-12 03:45:25,user034,employee,device038,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-12 01:34:04,user015,employee,device045,trusted,IN,19.07,72.87,dev_repo,logout,success,true,0
2025-10-11 21:38:33,user015,employee,device093,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-11 23:15:43,user047,employee,device001,trusted,US,37.77,-122.41,finance_app,access,success,true,0
2025-10-12 06:57:27,user048,contractor,device058,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-12 02:47:58,user033,employee,device062,trusted,DE,52.52,13.4,finance_app,logout,success,true,0
2025-10-11 23:28:08,user040,employee,device039,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-11 23:06:06,user026,employee,device081,trusted,SG,1.35,103.82,vpn,logout,success,true,0
2025-10-11 23:58:29,user025,employee,device025,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-12 09:42:17,user033,contractor,device064,trusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-12 10:02:54,user027,employee,device009,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-11 20:38:07,user046,employee,device033,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-12 04:34:02,user032,contractor,device093,trusted,SG,1.35,103.82,dev_repo,logout,success,true,0
2025-10-12 06:49:34,user030,employee,device079,trusted,US,37.77,-122.41,finance_app,logout,success,true,0
2025-10-11 18:30:07,user007,employee,device073,trusted,IN,19.07,72.87,hr_portal,logout,success,false,0
2025-10-12 03:13:16,user050,employee,device025,trusted,DE,52.52,13.4,email,access,success,false,0
2025-10-12 09:46:01,user011,employee,device099,trusted,DE,52.52,13.4,finance_app,login,success,true,0
2025-10-12 09:10:01,user003,contractor,device065,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-12 02:54:59,user037,employee,device043,trusted,DE,52.52,13.4,hr_portal,access,success,true,0
2025-10-12 09:06:26,user001,employee,device093,trusted,DE,52.52,13.4,vpn,login,success,true,0
2025-10-12 09:48:06,user044,admin,device023,trusted,UK,51.5,-0.12,hr_portal,logout,success,true,0
2025-10-12 10:27:53,user048,employee,device071,trusted,US,37.77,-122.41,vpn,login,success,true,0
2025-10-12 03:56:25,user017,contractor,device078,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-11 22:10:25,user019,contractor,device086,trusted,DE,52.52,13.4,vpn,login,success,false,0
2025-10-12 00:14:35,user040,contractor,device057,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-12 04:43:23,user034,employee,device066,trusted,UK,51.5,-0.12,finance_app,access,success,false,0
2025-10-12 09:48:10,user039,employee,device081,trusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-11 21:32:35,user012,employee,device024,trusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-12 03:56:30,user038,employee,device060,trusted,SG,1.35,103.82,email,login,success,false,0
2025-10-12 04:16:08,user018,employee,device069,trusted,UK,51.5,-0.12,finance_app,access,success,true,0
2025-10-11 13:24:47,user002,employee,device033,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-11 22:07:34,user004,employee,device091,trusted,UK,51.5,-0.12,hr_portal,logout,success,false,0
2025-10-12 12:30:36,user041,contractor,device060,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-12 06:33:19,user015,employee,device042,trusted,US,37.77,-122.41,finance_app,logout,success,false,0
2025-10-11 14:02:51,user044,contractor,device046,trusted,US,37.77,-122.41,hr_portal,logout,success,false,0
2025-10-12 00:34:16,user002,employee,device029,trusted,DE,52.52,13.4,finance_app,login,success,true,0
2025-10-11 21:50:50,user031,employee,device089,trusted,US,37.77,-122.41,dev_repo,access,success,true,0
2025-10-12 04:12:06,user021,admin,device006,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-12 11:09:15,user025,employee,device080,trusted,DE,52.52,13.4,vpn,access,success,true,0
2025-10-11 15:06:51,user029,admin,device067,trusted,UK,51.5,-0.12,email,login,success,false,0
2025-10-12 12:11:19,user010,employee,device003,untrusted,SG,1.35,103.82,finance_app,logout,success,true,0
2025-10-11 12:44:53,user025,admin,device047,trusted,US,37.77,-122.41,hr_portal,access,success,false,0
2025-10-12 05:47:52,user046,employee,device054,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-12 08:05:01,user005,contractor,device044,trusted,DE,52.52,13.4,dev_repo,login,success,true,0
2025-10-11 23:39:27,user001,contractor,device011,trusted,US,37.77,-122.41,dev_repo,login,success,false,0
2025-10-12 03:43:11,user024,employee,device022,trusted,IN,19.07,72.87,vpn,logout,success,false,0
2025-10-11 19:48:23,user002,employee,device058,trusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-12 12:07:00,user043,contractor,device061,trusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-12 10:52:56,user017,employee,device049,trusted,DE,52.52,13.4,dev_repo,login,success,true,0
2025-10-11 18:44:44,user006,employee,device018,trusted,IN,19.07,72.87,dev_repo,login,success,false,0
2025-10-11 23:24:49,user048,employee,device096,trusted,UK,51.5,-0.12,vpn,logout,success,true,0
2025-10-12 03:31:18,user001,employee,device070,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-11 20:21:23,user026,employee,device049,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-11 15:51:32,user002,employee,device016,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-11 17:46:14,user039,employee,device081,trusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-12 09:48:54,user038,employee,device044,trusted,DE,52.52,13.4,hr_portal,access,success,true,0
2025-10-11 17:15:38,user008,employee,device058,trusted,UK,51.5,-0.12,vpn,access,success,false,0
2025-10-12 10:41:09,user004,employee,device083,trusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-12 10:44:23,user004,employee,device019,trusted,US,37.77,-122.41,vpn,logout,success,false,0
2025-10-12 05:33:48,user041,employee,device027,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-12 11:41:02,user043,admin,device044,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-12 08:52:11,user002,employee,device012,trusted,IN,19.07,72.87,dev_repo,logout,success,false,0
2025-10-11 20:11:58,user041,contractor,device032,untrusted,IN,19.07,72.87,vpn,login,success,true,0
2025-10-12 00:34:25,user050,employee,device022,trusted,IN,19.07,72.87,dev_repo,login,success,true,0
2025-10-12 06:07:55,user047,employee,device005,trusted,DE,52.52,13.4,hr_portal,access,success,false,0
2025-10-11 13:41:07,user017,employee,device004,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-12 02:45:26,user022,employee,device029,untrusted,IN,19.07,72.87,vpn,access,success,false,1
2025-10-11 15:08:05,user004,employee,device005,untrusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-12 06:16:25,user024,employee,device036,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-11 16:47:21,user010,employee,device017,trusted,UK,51.5,-0.12,hr_portal,access,success,true,0
2025-10-12 06:53:26,user021,contractor,device079,trusted,IN,19.07,72.87,hr_portal,logout,success,true,0
2025-10-11 19:27:48,user036,employee,device036,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-11 20:11:07,user028,employee,device031,trusted,UK,51.5,-0.12,finance_app,login,success,false,0
2025-10-12 06:46:57,user002,admin,device041,trusted,UK,51.5,-0.12,vpn,login,success,true,0
2025-10-12 04:15:18,user036,employee,device046,trusted,DE,52.52,13.4,vpn,logout,success,false,0
2025-10-11 17:55:07,user005,contractor,device070,trusted,SG,1.35,103.82,hr_portal,login,success,false,0
2025-10-11 20:40:29,user049,employee,device071,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-12 08:22:22,user022,contractor,device046,trusted,UK,51.5,-0.12,email,login,failure,true,0
2025-10-12 07:23:13,user022,employee,device083,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-11 20:14:52,user001,contractor,device033,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-11 21:40:30,user046,contractor,device055,trusted,US,37.77,-122.41,hr_portal,login,success,true,0
2025-10-11 20:53:31,user045,employee,device071,trusted,IN,19.07,72.87,email,logout,success,true,0
2025-10-12 04:40:05,user048,employee,device071,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-12 08:43:19,user039,employee,device083,trusted,UK,51.5,-0.12,dev_repo,logout,success,true,0
2025-10-11 15:05:33,user028,employee,device033,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-12 04:19:19,user049,employee,device041,untrusted,SG,1.35,103.82,vpn,access,success,false,1
2025-10-11 20:39:15,user031,employee,device068,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-11 18:57:44,user012,employee,device018,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-11 14:57:53,user011,contractor,device073,trusted,DE,52.52,13.4,dev_repo,access,success,true,0
2025-10-12 06:46:09,user043,contractor,device004,trusted,DE,52.52,13.4,email,login,success,false,0
2025-10-11 23:15:12,user014,employee,device054,untrusted,US,37.77,-122.41,dev_repo,access,success,true,0
2025-10-12 10:42:06,user022,employee,device019,trusted,US,37.77,-122.41,email,access,success,true,0
2025-10-11 16:37:11,user006,employee,device075,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-12 07:52:51,user011,employee,device043,trusted,US,37.77,-122.41,finance_app,access,success,true,0
2025-10-12 08:52:05,user020,employee,device017,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-11 13:19:15,user014,employee,device035,trusted,UK,51.5,-0.12,vpn,logout,success,true,0
2025-10-11 13:59:32,user006,employee,device042,trusted,UK,51.5,-0.12,finance_app,login,success,false,0
2025-10-12 04:40:47,user018,contractor,device026,untrusted,IN,19.07,72.87,vpn,login,success,false,1
2025-10-11 21:41:58,user017,employee,device061,trusted,UK,51.5,-0.12,hr_portal,logout,success,true,0
2025-10-11 15:00:06,user036,admin,device008,trusted,UK,51.5,-0.12,finance_app,access,success,true,0
2025-10-11 22:35:15,user012,employee,device052,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-12 00:33:30,user048,employee,device059,trusted,UK,51.5,-0.12,vpn,logout,success,true,0
2025-10-11 15:02:40,user003,contractor,device071,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-11 19:41:16,user001,employee,device066,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-12 07:56:58,user019,employee,device068,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-11 20:20:30,user006,contractor,device093,trusted,IN,19.07,72.87,email,access,success,true,0
2025-10-11 14:10:33,user044,employee,device100,trusted,UK,51.5,-0.12,finance_app,login,success,true,0
2025-10-12 01:23:36,user012,employee,device045,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-11 20:20:46,user038,contractor,device077,trusted,DE,52.52,13.4,dev_repo,login,success,true,0
2025-10-11 17:14:31,user044,contractor,device023,trusted,US,37.77,-122.41,dev_repo,login,failure,true,0
2025-10-11 19:33:00,user042,employee,device032,trusted,IN,19.07,72.87,vpn,login,success,false,0
2025-10-12 10:29:51,user022,contractor,device075,trusted,DE,52.52,13.4,hr_portal,login,failure,true,0
2025-10-12 03:30:22,user009,employee,device071,trusted,DE,52.52,13.4,email,logout,success,false,0
2025-10-12 01:55:21,user042,contractor,device096,trusted,IN,19.07,72.87,vpn,login,success,false,0
2025-10-11 14:56:22,user018,employee,device068,trusted,DE,52.52,13.4,finance_app,logout,success,false,0
2025-10-12 04:52:39,user035,employee,device039,trusted,US,37.77,-122.41,finance_app,access,success,true,0
2025-10-11 23:22:23,user044,employee,device070,trusted,US,37.77,-122.41,email,logout,success,true,0
2025-10-12 11:53:36,user023,contractor,device037,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-11 20:42:08,user048,employee,device002,trusted,US,37.77,-122.41,finance_app,access,success,true,0
2025-10-12 08:12:02,user033,employee,device062,trusted,UK,51.5,-0.12,email,access,success,true,0
2025-10-11 22:11:23,user026,employee,device074,trusted,SG,1.35,103.82,dev_repo,login,failure,true,0
2025-10-12 11:17:30,user002,employee,device049,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-12 07:08:22,user023,contractor,device091,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-12 12:04:51,user050,contractor,device033,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-11 16:24:19,user022,employee,device087,trusted,US,37.77,-122.41,hr_portal,login,success,true,0
2025-10-11 20:25:19,user012,employee,device096,trusted,SG,1.35,103.82,email,logout,success,true,0
2025-10-11 17:44:08,user020,employee,device013,trusted,US,37.77,-122.41,dev_repo,login,success,false,0
2025-10-12 01:43:07,user004,contractor,device002,trusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-11 23:43:38,user027,employee,device093,trusted,DE,52.52,13.4,hr_portal,logout,success,false,0
2025-10-12 07:21:02,user041,employee,device064,trusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-11 19:40:21,user036,employee,device023,trusted,DE,52.52,13.4,hr_portal,logout,success,true,0
2025-10-12 04:49:40,user050,admin,device051,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-12 06:23:57,user002,employee,device065,trusted,DE,52.52,13.4,email,login,success,false,0
2025-10-11 21:13:27,user038,contractor,device048,trusted,UK,51.5,-0.12,dev_repo,login,success,true,0
2025-10-11 18:37:14,user032,contractor,device097,trusted,UK,51.5,-0.12,email,login,success,true,0
2025-10-11 19:26:46,user041,contractor,device085,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-12 06:13:49,user032,contractor,device071,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-12 01:38:22,user016,contractor,device032,trusted,UK,51.5,-0.12,email,logout,failure,true,0
2025-10-12 08:13:28,user009,employee,device074,trusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-11 16:36:47,user026,employee,device029,trusted,DE,52.52,13.4,email,login,success,true,0
2025-10-11 16:28:14,user039,contractor,device038,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-12 02:22:45,user027,employee,device085,trusted,DE,52.52,13.4,dev_repo,access,success,false,0
2025-10-12 01:50:43,user044,employee,device008,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-12 12:09:44,user025,employee,device097,trusted,SG,1.35,103.82,email,login,success,true,0
2025-10-12 02:35:28,user015,employee,device049,trusted,DE,52.52,13.4,vpn,login,failure,false,0
2025-10-11 22:15:29,user029,admin,device003,trusted,SG,1.35,103.82,vpn,login,success,true,0
2025-10-12 01:30:25,user011,employee,device041,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
2025-10-12 09:04:51,user001,employee,device029,untrusted,UK,51.5,-0.12,finance_app,logout,failure,true,0
2025-10-12 09:01:58,user018,contractor,device030,trusted,UK,51.5,-0.12,email,logout,success,false,0
2025-10-12 09:04:00,user011,employee,device089,trusted,DE,52.52,13.4,email,access,success,false,0
2025-10-12 04:48:35,user009,employee,device041,trusted,DE,52.52,13.4,vpn,login,success,false,0
2025-10-12 01:41:59,user049,employee,device069,trusted,UK,51.5,-0.12,hr_portal,access,success,true,0
2025-10-12 06:26:35,user028,contractor,device015,trusted,UK,51.5,-0.12,email,logout,success,true,0
2025-10-11 12:52:37,user009,employee,device047,trusted,US,37.77,-122.41,vpn,access,success,true,0
2025-10-12 08:04:44,user031,employee,device051,trusted,DE,52.52,13.4,vpn,login,success,true,0
2025-10-11 18:12:26,user009,employee,device093,trusted,DE,52.52,13.4,finance_app,access,success,false,0
2025-10-11 23:34:03,user019,contractor,device004,untrusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-12 11:40:37,user025,employee,device004,trusted,UK,51.5,-0.12,finance_app,access,success,true,0
2025-10-11 19:42:44,user007,employee,device046,trusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-12 05:56:55,user008,employee,device099,trusted,SG,1.35,103.82,vpn,login,success,true,0
2025-10-12 04:38:43,user050,employee,device012,trusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-12 07:50:20,user025,contractor,device037,trusted,SG,1.35,103.82,finance_app,logout,success,true,0
2025-10-11 16:03:23,user031,employee,device089,trusted,US,37.77,-122.41,finance_app,login,success,false,0
2025-10-12 08:58:02,user032,employee,device016,trusted,DE,52.52,13.4,vpn,logout,success,false,0
2025-10-11 15:29:41,user041,employee,device033,trusted,US,37.77,-122.41,finance_app,logout,success,true,0
2025-10-12 03:49:03,user042,employee,device009,trusted,DE,52.52,13.4,dev_repo,login,success,true,0
2025-10-12 12:16:26,user048,contractor,device071,untrusted,US,37.77,-122.41,hr_portal,access,success,true,0
2025-10-12 03:33:20,user021,contractor,device011,trusted,IN,19.07,72.87,vpn,logout,success,true,0
2025-10-12 08:54:57,user017,employee,device052,trusted,US,37.77,-122.41,finance_app,logout,success,true,0
2025-10-12 09:19:45,user013,employee,device038,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-11 19:57:56,user027,employee,device072,trusted,SG,1.35,103.82,finance_app,login,success,false,0
2025-10-11 22:31:58,user046,employee,device028,trusted,UK,51.5,-0.12,finance_app,logout,success,true,0
2025-10-11 17:01:50,user033,employee,device020,trusted,UK,51.5,-0.12,finance_app,login,success,false,0
2025-10-11 16:33:39,user032,employee,device047,trusted,IN,19.07,72.87,vpn,access,success,true,0
2025-10-11 18:39:06,user026,contractor,device083,untrusted,SG,1.35,103.82,hr_portal,login,failure,true,0
2025-10-11 14:12:35,user002,employee,device030,trusted,US,37.77,-122.41,dev_repo,login,success,true,0
2025-10-12 05:43:48,user018,contractor,device091,trusted,UK,51.5,-0.12,hr_portal,login,success,true,0
2025-10-12 11:52:30,user034,employee,device078,trusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-12 07:25:05,user042,employee,device040,trusted,DE,52.52,13.4,finance_app,login,success,true,0
2025-10-12 06:17:23,user005,admin,device046,trusted,US,37.77,-122.41,email,login,success,true,0
2025-10-12 03:48:49,user008,employee,device065,untrusted,DE,52.52,13.4,email,access,success,false,1
2025-10-12 08:57:57,user004,contractor,device032,untrusted,IN,19.07,72.87,hr_portal,logout,success,false,0
2025-10-11 14:23:41,user038,contractor,device050,trusted,DE,52.52,13.4,dev_repo,access,failure,true,0
2025-10-12 01:10:02,user047,employee,device087,trusted,SG,1.35,103.82,vpn,access,success,true,0
2025-10-12 10:15:06,user011,employee,device091,trusted,IN,19.07,72.87,dev_repo,logout,success,false,0
2025-10-12 02:29:25,user032,employee,device097,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-12 11:06:25,user047,employee,device073,trusted,SG,1.35,103.82,hr_portal,login,success,true,0
2025-10-11 18:29:27,user030,contractor,device012,trusted,IN,19.07,72.87,hr_portal,access,success,true,0
2025-10-12 01:07:35,user048,employee,device072,trusted,UK,51.5,-0.12,vpn,logout,success,true,0
2025-10-11 19:38:13,user044,employee,device087,trusted,IN,19.07,72.87,finance_app,logout,success,true,0
2025-10-11 16:08:47,user012,employee,device073,trusted,DE,52.52,13.4,hr_portal,login,success,true,0
2025-10-12 11:28:30,user043,employee,device052,trusted,IN,19.07,72.87,email,login,success,true,0
2025-10-11 23:18:31,user036,employee,device078,trusted,IN,19.07,72.87,finance_app,login,success,true,0
2025-10-12 06:22:28,user030,employee,device054,trusted,SG,1.35,103.82,email,access,success,true,0
2025-10-12 00:38:32,user039,employee,device028,trusted,UK,51.5,-0.12,vpn,access,success,true,0
2025-10-12 02:38:11,user028,employee,device025,trusted,DE,52.52,13.4,email,login,success,true,0
2025-10-12 12:40:42,user005,employee,device009,untrusted,SG,1.35,103.82,finance_app,access,success,true,0
2025-10-12 02:27:44,user049,employee,device056,trusted,SG,1.35,103.82,dev_repo,access,success,true,0
2025-10-11 20:58:43,user007,employee,device096,trusted,IN,19.07,72.87,dev_repo,access,success,true,0
2025-10-11 23:50:43,user028,employee,device034,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-12 05:01:48,user021,employee,device003,untrusted,US,37.77,-122.41,dev_repo,logout,success,false,0
2025-10-12 04:22:55,user013,employee,device006,trusted,IN,19.07,72.87,hr_portal,login,success,true,0
2025-10-11 13:37:34,user033,employee,device003,trusted,DE,52.52,13.4,email,access,success,true,0
2025-10-12 05:16:13,user026,employee,device070,trusted,IN,19.07,72.87,finance_app,access,success,true,0
2025-10-12 11:09:10,user043,contractor,device088,untrusted,US,37.77,-122.41,dev_repo,logout,success,true,0
2025-10-11 19:23:15,user040,employee,device013,trusted,US,37.77,-122.41,finance_app,login,success,true,0
2025-10-11 13:23:41,user040,contractor,device073,trusted,DE,52.52,13.4,dev_repo,access,success,true,0
2025-10-12 11:29:42,user024,employee,device012,trusted,SG,1.35,103.82,hr_portal,logout,success,true,0
2025-10-12 02:00:15,user002,employee,device079,trusted,SG,1.35,103.82,dev_repo,login,success,true,0
